k,time_mn,rounds_mn,metric_mn,time_sd,rounds_sd,metric_sd,rounds_ind_mn,rounds_ind_sd
13000,8576.966811776161,651.5,553.500823704806,4274.419069188496,0.806225774829855,3.4092622432725026,3704113.1,1806042.527553903
14000,9269.097454547882,719.3,551.0815819005813,6042.878579305634,53.57060761275721,6.347213008979778,3382313.7,2147229.7867557653
15000,9438.117480111123,751.1,548.7178609931773,7672.5777060987275,0.3,8.075024216678772,2992816.9,2372597.3682358516
0,0.0,0.0,0.0,0.0,0.0,0.0,,
0,0.0,0.0,0.0,0.0,0.0,0.0,,
0,0.0,0.0,0.0,0.0,0.0,0.0,,
0,0.0,0.0,0.0,0.0,0.0,0.0,,
0,0.0,0.0,0.0,0.0,0.0,0.0,,
